curve_id,year,run_tag,ref,prob,canopy_def,eval_scope,policy,k,thresh,recall,precision,f1,tp,fn,fp,population,pr_auc,n_cuts,n_eligible_cuts,source,curve_file
f48f52e31105,2016,,ccap_2016_hires_lc_snohfull.tif,edmonds_canopy_prob_2016.tif,forest_wetland_scrub,,scored_live,,0.509,0.63,0.8998,0.7411,272154065,159841700,30318038,462313803,,,,qc_indep_report.csv,
f7886781dd62,2016,,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_corrected.tif,forest_wetland,,scored_live,,0.509,0.8718,0.7296,0.7944,347141702,51054768,128646755,526843225,,,,qc_indep_report.csv,
43a9d14a7653,2016,nir_m06,ccap_2016_hires_lc_snohfull.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_only,,scored_live,,0.5939,0.6382,0.8818,0.7405,22235556,12606766,2981239,37823561,,,,qc_indep_report.csv,
56af0ffc1ade,2016,nir_m06,ccap_2016_hires_lc_snohfull.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_wetland_scrub,,scored_live,,0.5939,0.6007,0.9157,0.7255,23090366,15351434,2126429,40568229,,,,qc_indep_report.csv,
7447764b6105,2016,nir_m06,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_only,,scored_live,,0.5939,0.5813,0.861,0.694,13477238,9706394,2176657,25360289,,,,qc_indep_report.csv,
95c8beb52e93,2016,nir_m06,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_wetland_scrub,,scored_live,,0.5939,0.5425,0.9029,0.6778,14133870,11918769,1520025,27572664,,,,qc_indep_report.csv,
98469086212f,2016,nir_m06,ccap_2016_hires_lc_snohfull.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_wetland,,scored_live,,0.5939,0.6407,0.8921,0.7458,22495021,12615732,2721774,37832527,,,,qc_indep_report.csv,
ce6f0cdac550,2016,nir_m06,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_nir_m06.tif,forest_wetland,,scored_live,,0.5939,0.5857,0.8775,0.7025,13736703,9715360,1917192,25369255,,,,qc_indep_report.csv,
337d65392c53,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-selection,best_f1,42,0.165354,0.8178,0.7025,0.7557,3075962,685367,1302909,5064238,0.7956,254,230,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/337d65392c53.csv
45303ceb6965,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-test,best_f1,46,0.181102,0.7977,0.7155,0.7544,5150964,1306491,2047880,8505335,0.8319,254,232,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/45303ceb6965.csv
337d65392c53,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-selection,matched_p50,26,0.102362,0.9823,0.501,0.6636,3694746,66583,3679845,7441174,0.7956,254,205,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/337d65392c53.csv
45303ceb6965,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-test,matched_p50,28,0.110236,0.9637,0.5072,0.6646,6223347,234108,6046120,12503575,0.8319,254,205,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/45303ceb6965.csv
337d65392c53,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-selection,matched_p75,66,0.259842,0.7446,0.7501,0.7474,2800656,960673,932903,4694232,0.7956,254,165,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/337d65392c53.csv
45303ceb6965,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-test,matched_p75,70,0.27559,0.7505,0.7502,0.7503,4846524,1610931,1614081,8071536,0.8319,254,163,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/45303ceb6965.csv
337d65392c53,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-selection,matched_p90,208,0.818897,0.0093,0.9035,0.0184,34985,3726344,3735,3765064,0.7956,254,23,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/337d65392c53.csv
45303ceb6965,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,sample-test,matched_p90,163,0.641732,0.433,0.9018,0.5851,2796399,3661056,304496,6761951,0.8319,254,70,qc_indep_sweep_2016_t1_2016_add05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/45303ceb6965.csv
0726289a877d,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland_scrub,,scored_live,,0.5,0.6346,0.7987,0.7073,2489451,1433347,627259,4550057,,,,qc_indep_report.csv,
0726289a877d,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland_scrub,,scored_live,,0.220472,0.7592,0.7585,0.7588,5134239,1628243,1634530,8397012,,,,qc_indep_report.csv,
639db7af3ef3,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_only,,scored_live,,0.5,0.6559,0.7915,0.7173,2466911,1294418,649799,4411128,,,,qc_indep_report.csv,
639db7af3ef3,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_only,,scored_live,,0.220472,0.7678,0.7198,0.743,4872146,1473324,1896623,8242093,,,,qc_indep_report.csv,
c1a203e06268,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,,scored_live,,0.5,0.6559,0.7915,0.7173,2466911,1294418,649799,4411128,,,,qc_indep_report.csv,
c1a203e06268,2016,t1_2016_add05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add05.tif,forest_wetland,,scored_live,,0.220472,0.7712,0.7357,0.753,4979801,1477654,1788968,8246423,,,,qc_indep_report.csv,
53bb6cd7ed59,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-selection,best_f1,47,0.185039,0.8284,0.6926,0.7544,3115997,645332,1383021,5144350,0.7936,254,215,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/53bb6cd7ed59.csv
924fbab80b9a,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-test,best_f1,51,0.200787,0.7993,0.7051,0.7492,5161592,1295863,2159070,8616525,0.8163,254,218,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/924fbab80b9a.csv
53bb6cd7ed59,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-selection,matched_p50,35,0.137795,0.9742,0.5207,0.6786,3664116,97213,3373051,7134380,0.7936,254,181,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/53bb6cd7ed59.csv
924fbab80b9a,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-test,matched_p50,36,0.141732,0.9587,0.5148,0.6699,6190580,266875,5833622,12291077,0.8163,254,183,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/924fbab80b9a.csv
53bb6cd7ed59,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-selection,matched_p75,73,0.287401,0.7349,0.7505,0.7426,2764344,996985,918987,4680316,0.7936,254,143,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/53bb6cd7ed59.csv
924fbab80b9a,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-test,matched_p75,83,0.326771,0.7353,0.7505,0.7428,4747954,1709501,1578251,8035706,0.8163,254,136,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/924fbab80b9a.csv
53bb6cd7ed59,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-selection,matched_p90,197,0.77559,0.0048,0.9144,0.0096,18201,3743128,1704,3763033,0.7936,254,19,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/53bb6cd7ed59.csv
924fbab80b9a,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,sample-test,matched_p90,165,0.649606,0.3832,0.9016,0.5378,2474666,3982789,270219,6727674,0.8163,254,54,qc_indep_sweep_2016_t1_2016_add16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/924fbab80b9a.csv
89e10704ee35,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,,scored_live,,0.5,0.649,0.7884,0.7119,2441151,1320178,655307,4416636,,,,qc_indep_report.csv,
89e10704ee35,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland,,scored_live,,0.224409,0.7752,0.7232,0.7483,5005771,1451684,1916213,8373668,,,,qc_indep_report.csv,
b3649f94f91b,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_only,,scored_live,,0.5,0.649,0.7884,0.7119,2441151,1320178,655307,4416636,,,,qc_indep_report.csv,
b3649f94f91b,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_only,,scored_live,,0.224409,0.7718,0.7075,0.7383,4897412,1448058,2024572,8370042,,,,qc_indep_report.csv,
c49dd3d2d52b,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland_scrub,,scored_live,,0.5,0.6281,0.7957,0.702,2463970,1458828,632488,4555286,,,,qc_indep_report.csv,
c49dd3d2d52b,2016,t1_2016_add16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_add16.tif,forest_wetland_scrub,,scored_live,,0.224409,0.7637,0.7461,0.7548,5164628,1597854,1757356,8519838,,,,qc_indep_report.csv,
0bb68f6dc0b8,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-selection,best_f1,69,0.271653,0.8165,0.6658,0.7335,3071078,690251,1541856,5303185,0.7675,254,200,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/0bb68f6dc0b8.csv
282ecf5ad5ae,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,best_f1,83,0.326771,0.8029,0.6986,0.7472,5478125,1344394,2363106,9185625,0.8215,254,221,qc_indep_sweep_2016_t1_2016_base_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/282ecf5ad5ae.csv
44caf2abc57d,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,best_f1,98,0.385826,0.7854,0.6754,0.7263,5071686,1385769,2437573,8895028,0.7957,254,221,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/44caf2abc57d.csv
59d4b7bc805d,2016,t1_2016_base,_chm2_canopy2m_binary.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,canopy_only,sample-test,best_f1,77,0.303149,0.815,0.6697,0.7353,4830542,1096333,2381982,8308857,0.7992,254,221,qc_indep_sweep_2016_t1_2016_base__chm2_canopy2m_binary_sample-test.csv,phase4/qc/curves/59d4b7bc805d.csv
0bb68f6dc0b8,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-selection,matched_p50,49,0.192913,0.9683,0.505,0.6638,3642128,119201,3570136,7331465,0.7675,254,152,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/0bb68f6dc0b8.csv
282ecf5ad5ae,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p50,50,0.19685,0.9534,0.5022,0.6579,6504827,317692,6447597,13270116,0.8215,254,172,qc_indep_sweep_2016_t1_2016_base_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/282ecf5ad5ae.csv
44caf2abc57d,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p50,52,0.204724,0.9399,0.5064,0.6582,6069162,388293,5915319,12372774,0.7957,254,170,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/44caf2abc57d.csv
59d4b7bc805d,2016,t1_2016_base,_chm2_canopy2m_binary.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,canopy_only,sample-test,matched_p50,49,0.192913,0.9566,0.5105,0.6658,5669585,257290,5435314,11362189,0.7992,254,173,qc_indep_sweep_2016_t1_2016_base__chm2_canopy2m_binary_sample-test.csv,phase4/qc/curves/59d4b7bc805d.csv
0bb68f6dc0b8,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-selection,matched_p75,131,0.515748,0.6355,0.7601,0.6922,2390308,1371021,754568,4515897,0.7675,254,70,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/0bb68f6dc0b8.csv
282ecf5ad5ae,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p75,129,0.507874,0.7207,0.7577,0.7387,4917152,1905367,1572439,8394958,0.8215,254,93,qc_indep_sweep_2016_t1_2016_base_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/282ecf5ad5ae.csv
44caf2abc57d,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p75,131,0.515748,0.6693,0.7582,0.711,4321775,2135680,1378053,7835508,0.7957,254,91,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/44caf2abc57d.csv
59d4b7bc805d,2016,t1_2016_base,_chm2_canopy2m_binary.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,canopy_only,sample-test,matched_p75,131,0.515748,0.681,0.757,0.717,4036104,1890771,1295871,7222746,0.7992,254,91,qc_indep_sweep_2016_t1_2016_base__chm2_canopy2m_binary_sample-test.csv,phase4/qc/curves/59d4b7bc805d.csv
0bb68f6dc0b8,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-selection,matched_p90,188,0.740157,0.0022,0.9006,0.0044,8307,3753022,917,3762246,0.7675,254,7,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/0bb68f6dc0b8.csv
282ecf5ad5ae,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p90,152,0.598425,0.3996,0.9025,0.5539,2726132,4096387,294495,7117014,0.8215,254,70,qc_indep_sweep_2016_t1_2016_base_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/282ecf5ad5ae.csv
44caf2abc57d,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,sample-test,matched_p90,158,0.622047,0.3078,0.9004,0.4588,1987644,4469811,219817,6677272,0.7957,254,64,qc_indep_sweep_2016_t1_2016_base_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/44caf2abc57d.csv
59d4b7bc805d,2016,t1_2016_base,_chm2_canopy2m_binary.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,canopy_only,sample-test,matched_p90,161,0.633858,0.2707,0.9038,0.4166,1604349,4322526,170703,6097578,0.7992,254,61,qc_indep_sweep_2016_t1_2016_base__chm2_canopy2m_binary_sample-test.csv,phase4/qc/curves/59d4b7bc805d.csv
2b21cd092fd4,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,,scored_live,,0.5,0.741,0.7424,0.7417,5055639,1766880,1753856,8576375,,,,qc_indep_report.csv,
8226fbc9e262,2016,t1_2016_base,_chm2_canopy2m_binary.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,canopy_only,,scored_live,,0.5,0.7512,0.7118,0.731,4452236,1474639,1802835,7729710,,,,qc_indep_report.csv,
9b1ac05931f4,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_only,,scored_live,,0.5,0.7377,0.7286,0.7331,4961161,1763979,1848334,8573474,,,,qc_indep_report.csv,
9ea6e037d794,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland_scrub,,scored_live,,0.5,0.6975,0.7244,0.7107,2736196,1186602,1040933,4963731,,,,qc_indep_report.csv,
9ea6e037d794,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland_scrub,,scored_live,,0.405511,0.7675,0.7003,0.7324,5190110,1572372,2220819,8983301,,,,qc_indep_report.csv,
a2333a94f657,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_only,,scored_live,,0.5,0.7205,0.7175,0.719,2710191,1051138,1066938,4828267,,,,qc_indep_report.csv,
a2333a94f657,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_only,,scored_live,,0.405511,0.7765,0.6649,0.7164,4927264,1418206,2483665,8829135,,,,qc_indep_report.csv,
f4c7ab131e7b,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,,scored_live,,0.5,0.7205,0.7175,0.719,2710191,1051138,1066938,4828267,,,,qc_indep_report.csv,
f4c7ab131e7b,2016,t1_2016_base,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland,,scored_live,,0.405511,0.7798,0.6795,0.7262,5035501,1421954,2375428,8832883,,,,qc_indep_report.csv,
f9a12d9a75b2,2016,t1_2016_base,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_base.tif,forest_wetland_scrub,,scored_live,,0.5,0.6949,0.7684,0.7298,5232157,2297056,1577338,9106551,,,,qc_indep_report.csv,
0101ae007167,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,best_f1,36,0.141732,0.7899,0.7161,0.7512,5100518,1356937,2022197,8479652,0.819,254,220,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/0101ae007167.csv
17615f0c83de,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-selection,best_f1,32,0.125984,0.8307,0.6947,0.7566,3124573,636756,1373266,5134595,0.8018,254,217,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/17615f0c83de.csv
ab2827d2676c,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,best_f1,36,0.141732,0.7874,0.7542,0.7705,5372185,1450334,1750530,8573049,0.8553,254,220,qc_indep_sweep_2016_t1_2016_in05_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/ab2827d2676c.csv
0101ae007167,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p50,24,0.094488,0.962,0.5077,0.6647,6212382,245073,6023612,12481067,0.819,254,197,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/0101ae007167.csv
17615f0c83de,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-selection,matched_p50,23,0.090551,0.9757,0.5169,0.6758,3669821,91508,3430045,7191374,0.8018,254,195,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/17615f0c83de.csv
ab2827d2676c,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p50,24,0.094488,0.9519,0.5308,0.6815,6494597,327922,5741397,12563916,0.8553,254,197,qc_indep_sweep_2016_t1_2016_in05_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/ab2827d2676c.csv
0101ae007167,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p75,44,0.173228,0.7441,0.7504,0.7473,4805148,1652307,1598246,8055701,0.819,254,177,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/0101ae007167.csv
17615f0c83de,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-selection,matched_p75,40,0.15748,0.7467,0.7518,0.7492,2808480,952849,927413,4688742,0.8018,254,178,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/17615f0c83de.csv
ab2827d2676c,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p75,36,0.141732,0.7874,0.7542,0.7705,5372185,1450334,1750530,8573049,0.8553,254,185,qc_indep_sweep_2016_t1_2016_in05_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/ab2827d2676c.csv
0101ae007167,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p90,161,0.633858,0.4297,0.901,0.5819,2774531,3682924,304820,6762275,0.819,254,60,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/0101ae007167.csv
17615f0c83de,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-selection,matched_p90,188,0.740157,0.0588,0.9002,0.1104,221291,3540038,24543,3785872,0.8018,254,14,qc_indep_sweep_2016_t1_2016_in05_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/17615f0c83de.csv
ab2827d2676c,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,sample-test,matched_p90,139,0.547244,0.5466,0.9005,0.6803,3729362,3093157,412038,7234557,0.8553,254,82,qc_indep_sweep_2016_t1_2016_in05_ccap_2016_hires_lc_sample-test.csv,phase4/qc/curves/ab2827d2676c.csv
017c37f88776,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland_scrub,,scored_live,,0.5,0.5897,0.8807,0.7064,4439797,3089416,601547,8130760,,,,qc_indep_report.csv,
166713822e6c,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,,scored_live,,0.5,0.6329,0.8565,0.7279,4317982,2504537,723362,7545881,,,,qc_indep_report.csv,
39f0ec989043,2016,t1_2016_in05,ccap_2016_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_only,,scored_live,,0.5,0.6296,0.8399,0.7197,4234403,2490737,806941,7532081,,,,qc_indep_report.csv,
5b074fa52fa7,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,,scored_live,,0.5,0.6062,0.8206,0.6973,2280119,1481210,498361,4259690,,,,qc_indep_report.csv,
5b074fa52fa7,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland,,scored_live,,0.145669,0.781,0.7233,0.751,5043152,1414303,1929717,8387172,,,,qc_indep_report.csv,
b78ff958b25d,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_only,,scored_live,,0.5,0.6062,0.8206,0.6973,2280119,1481210,498361,4259690,,,,qc_indep_report.csv,
b78ff958b25d,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_only,,scored_live,,0.145669,0.7781,0.7081,0.7415,4937658,1407812,2035211,8380681,,,,qc_indep_report.csv,
bcdb5b736f2a,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland_scrub,,scored_live,,0.5,0.5855,0.8266,0.6855,2296830,1625968,481650,4404448,,,,qc_indep_report.csv,
bcdb5b736f2a,2016,t1_2016_in05,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in05.tif,forest_wetland_scrub,,scored_live,,0.145669,0.7701,0.7468,0.7583,5207460,1555022,1765409,8527891,,,,qc_indep_report.csv,
0c1b9e4ae7cc,2016,t1_2016_in16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in16.tif,forest_wetland,sample-test,best_f1,35,0.137795,0.7724,0.7205,0.7455,4987630,1469825,1934692,8392147,0.8236,254,233,qc_indep_sweep_2016_t1_2016_in16_ccap_2021_hires_lc_sample-test.csv,phase4/qc/curves/0c1b9e4ae7cc.csv
b15504952362,2016,t1_2016_in16,ccap_2021_hires_lc.tif,edmonds_canopy_prob_2016_t1_2016_in16.tif,forest_wetland,sample-selection,best_f1,31,0.122047,0.8103,0.706,0.7546,3047828,713501,1269164,5030493,0.7999,254,232,qc_indep_sweep_2016_t1_2016_in16_ccap_2021_hires_lc_sample-selection.csv,phase4/qc/curves/b15504952362.csv
